,id,text,author_title,stemmed_text
1500,1500,strachu budzikiem chowasz koc krótka pewnie noc choć rolę casanovy wczoraj chciałeś grać masz sił bladym świtem wstać stało supermen stało oszukuj czterdziestce człowiek wie stać dobre złe czterdziestce człowiek wie czterdziestce człowiek trochę osła trochę lwa kobietach zna graczu karta zła ho karta zła ho karta zła wieczorem paw nastroszysz dumnie brwi fantazja wznieci pożar krwi lustrze widząc swój nazbyt bujny włos spróbujesz efektu wciągnąć tors stało supermen stało oszukuj czterdziestce człowiek wie stać dobre złe czterdziestce człowiek wie czterdziestce człowiek trochę osła trochę lwa kobietach zna graczu karta zła ho karta zła ho karta zła,krzysztof_krawczyk-czlowiek_po_czterdziestce,strach:s1 budzik chować koc krótki pewnie:d1 noc choć:c rola casanova wczoraj:d chcieć grać mieć siła:s blady świt wstać stać:v3 superMen stać:v3 oszukiwać czterdziestka człowiek wiedzieć stać:v dobry:a zły:a czterdziestka człowiek wiedzieć czterdziestka człowiek trochę:d osła trochę:d lew:s2 kobieta znać:v gracz karta zły:a ho karta zły:a ho karta zły:a wieczor paw:s1 nastroszyć dumnie brew fantazja wzniecić pożar krew lustr widzieć swój nazbyt bujny włos spróbować efekt wciągnąć tors stać:v3 superMen stać:v3 oszukiwać czterdziestka człowiek wiedzieć stać:v dobry:a zły:a czterdziestka człowiek wiedzieć czterdziestka człowiek trochę:d osła trochę:d lew:s2 kobieta znać:v gracz karta zły:a ho karta zły:a ho karta zły:a
1501,1501,mgła lotniskiem wciąż mgła pewnie przylecisz dnia światła wchodzą cień wokół przejść mniejszy tłok wciąż opóźnia lot lot numer obłoku biały ślad tyle zdjęć tyle pożółkłych zdjęć lot numer niezbiegły czas żyje każdym rząd taksówek śpi pada sen nogi wprost nadziei grosz zostanę wezmę kawę rankiem zejdziesz chmur któż wie lot numer obłoku biały ślad tyle zdjęć tyle pożółkłych zdjęć lot numer niezbiegły czas żyje każdym,krzysztof_krawczyk-lot_numer_205,mgły lotnisko wciąż mgły pewnie:d1 przylecieć dzień:s1 światły wchodzić cień wokół:d przejście mały:a tłok:s1 wciąż opóźniać lot:s1 lot:s1 numer obłok biały:a ślad tyli zdjęcia tyli pożółkły zdjęcia lot:s1 numer niezbiegły:a1 czas:v żyć każdy rząd:s1 taksówka spać padać:v1 sen:s1 noga wprost:d nadzieja grosz zostać wziąć kawa ranek zejść chmura któż wiedzieć lot:s1 numer obłok biały:a ślad tyli zdjęcia tyli pożółkły zdjęcia lot:s1 numer niezbiegły:a1 czas:v żyć każdy
1502,1502,naiwny tamtych szalał świat uhum prywatka świt zdartej płyty zgrzyt uhum yea prostu rock and roll lek całe zło prostu rock and roll rock rock rock and roll pamięci wołałeś good la chan uhum yea wstawka uhum yea prostu rock and roll lek całe zło prostu rock and roll rock rock rock and roll uszach wciąż brzmi wzdychałeś se oui oui uhum yea źle elvis p uhum prostu rock and roll lek całe zło prostu rock and roll rock rock rock and roll pamięci wołałeś good la chan uhum uhum pół życia przeszło wciąż młody stary rock and roll yea,krzysztof_krawczyk-to_jest_po_prostu_rock_and_roll,naiwny tamten szaleć świat uhum prywatka świt zedrzeć płyt zgrzyt uhum yea prosty:a rock:s1 Anda roll lek:s1 cały zło prosty:a rock:s1 Anda roll rock:s1 rock:s1 rock:s1 Anda roll pamięć wołać good la:s chan:s1 uhum yea wstawka uhum yea prosty:a rock:s1 Anda roll lek:s1 cały zło prosty:a rock:s1 Anda roll rock:s1 rock:s1 rock:s1 Anda roll ucho:s2 wciąż brzmieć:v1 wzdychać siebie oui oui uhum yea źle Elvis List_świętego_Piotra uhum prosty:a rock:s1 Anda roll lek:s1 cały zło prosty:a rock:s1 Anda roll rock:s1 rock:s1 rock:s1 Anda roll pamięć wołać good la:s chan:s1 uhum uhum póła życie przeszło wciąż młody:a stary:a rock:s1 Anda roll yea
1503,1503,żyjesz wciąż wiesz najgorsze wspomnienia cień przychodzą nocą złodziej skrada żyjesz wiesz kłamstwo nienawiść strach grzech odbiorą nadzieję śmierci rzucą sieć czekaj znak prawdy słowo stworzyć świat nowo czekaj znak złego zdarzyło miłość trać wiary swój los nadzieja pozwoli przetrwać zło żyj każdą chwilą szło x czekaj znak prawdy słowo stworzyć świat nowo czekaj znak złego zdarzyło miłość nadejdzie dzień zwróceni stronę nieba cierpienia smutku zwątpienia będziemy nadzy dzieci chwili narodzenia wejdźcie szczęścia nieprzytomni poznamy miłość życie zmienia wieczna miłość życie zmienia wiem nadzieja czego potrzeba x czekaj znak prawdy słowo stworzyć świat nowo czekaj znak złego zdarzyło miłość nadejdzie dzień zwróceni stronę nieba cierpienia smutku zwątpienia będziemy nadzy dzieci chwili narodzenia wejdźcie szczęścia nieprzytomni poznamy miłość życie zmienia zmienia zmienia wieczna miłość życie zmienia wiem nadzieja czego potrzeba potrzeba potrzeba czekaj znak prawdy słowo stworzyć świat nowo czekaj znak złego zdarzyło miłość czekaj znak prawdy słowo stworzyć świat nowo czekaj czekaj znak złego zdarzyło miłość prawdy słowo stworzyć świat nowo czekaj znak czekaj złego zdarzyło miłość czekaj znak prawdy słowo stworzyć świat nowo nowo czekaj znak złego zdarzyło miłość,krzysztof_krawczyk-czekaj_na_znak,żyć wciąż wiedzieć zły:a wspomnienie cień przychodzić noc złodziej skradać:v1 żyć wiedzieć kłamstwo nienawiść strach:v grzech odebrać nadziać śmierć rzucić sieć czekać znak prawda:s słowo stworzyć świat nowo czekać znak zły:a zdarzyć:v1 miłość tracić wiara swój los nadzieja pozwolić przetrwać zło żyć każdy chwila iść X czekać znak prawda:s słowo stworzyć świat nowo czekać znak zły:a zdarzyć:v1 miłość nadejść dzień:s1 zwrócić strona niebo cierpienie smutek zwątpienie być nagi:a dziecko chwila narodzenie wejść szczęście nieprzytomny:a1 poznać miłość życie zmieniać wieczny miłość życie zmieniać wiedzieć nadzieja czego potrzeba:v X czekać znak prawda:s słowo stworzyć świat nowo czekać znak zły:a zdarzyć:v1 miłość nadejść dzień:s1 zwrócić strona niebo cierpienie smutek zwątpienie być nagi:a dziecko chwila narodzenie wejść szczęście nieprzytomny:a1 poznać miłość życie zmieniać zmieniać zmieniać wieczny miłość życie zmieniać wiedzieć nadzieja czego potrzeba:v potrzeba:v potrzeba:v czekać znak prawda:s słowo stworzyć świat nowo czekać znak zły:a zdarzyć:v1 miłość czekać znak prawda:s słowo stworzyć świat nowo czekać czekać znak zły:a zdarzyć:v1 miłość prawda:s słowo stworzyć świat nowo czekać znak czekać zły:a zdarzyć:v1 miłość czekać znak prawda:s słowo stworzyć świat nowo nowo czekać znak zły:a zdarzyć:v1 miłość
1504,1504,zwątpienia przyjdzie czas stracisz wiarę zgubisz nadzieję zamykaj żadnej kas spróbuj raz przeżyć nowa każdą chwilę moment twego życia lepiej trochę mądrzej dotychczas poczujesz żaglach wiatr zyskasz wiarę nową nadzieję pokocha świat wspomnij tę starą prawdę każda chwila moment muszą znaczyć muszą znaczyć trochę trochę lepiej trochę mądrzej zwątpienia czas dopadnie życia drodze siebie wciąż idź horyzont prawdy treść siebie wciąż idź prawdy treść siebie wciąż idź prawdy treść powiedz czas zwątpienia przemienić dobre sny smudze cienia odnaleźć radość dni wiara nadzieja miłość dał los choć świat zmienia odrzucaj żadnej szans wiara nadzieja miłość dał choć świat zmienia odrzucaj żadnej danych szans wiesz postąpić zwątpieniu chcesz trwać zapytaj swego serca odpowiedź szczerą da zapytaj swego serca,krzysztof_krawczyk-zwatpienie_i_nadzieja,zwątpienie przyjść czas:v stracić wiara zgubić nadziać zamykać żaden kasa spróbować raz:s1 przeżycie nowy:a każdy chwila moment twój:a życie dobrze trochę:d mądrze dotychczas poczuć żagle wiatr zyskać wiara nowy:a nadziać pokochać świat wspomnieć ten stary:a prawda:s każdy chwila moment muszy znaczyć muszy znaczyć trochę:d trochę:d dobrze trochę:d mądrze zwątpienie czas:v dopaść:v1 życie droga siebie wciąż iść horyzont prawda:s treść siebie wciąż iść prawda:s treść siebie wciąż iść prawda:s treść powiedzieć czas:v zwątpienie przemienić dobry:a sen:s1 smuga cień odnaleźć radość dzień:s1 wiara nadzieja miłość dać los choć:c świat zmieniać odrzucać żaden szansa wiara nadzieja miłość dać choć:c świat zmieniać odrzucać żaden dany szansa wiedzieć postąpić zwątpienie chcieć trwać zapytać swój serce odpowiedź szczery dać zapytać swój serce
1505,1505,jesteś podroży przemierzasz świat stad nieczęsto wracasz swoich stron szczęścia szukasz wśród obcych ludzi wyglądasz nocą swojej gwiazdy pustym niebie wielkich miast zdaje nieraz tracisz czas chociaż adres znasz jesteś masz jesteś czego wiec życia chcesz coraz rzadziej piszesz twoich slow ciągle myślę wrócisz kroki schodach słyszę spojrzę kalendarz wiem mogę zmienić kiedyś wciąż liczę dni zapukasz drzwi jesteś masz jesteś czego wiec życia chcesz jesteś masz jesteś czego wiec życia chcesz jesteś masz jesteś czego wiec życia chcesz jesteś masz jesteś,krzysztof_krawczyk-dziewczyno_nie_jestes_sama,być podrożyć przemierzać świat stado nieczęsto wracać:v1 swój strona szczęście szukać wśród obcy:a człowiek wyglądać:v1 noc swój gwiazda pusty niebo wielki:a miasto:s zdawać nieraz tracić czas:v chociaż:c adres znać:v być mieć być czego wiec życie chcieć coraz rzadko pisać twój:a slow ciągle myśleć wrócić:v1 krok schody słyszeć spojrzeć kalendarz wiedzieć móc zmienić kiedy:c wciąż liczyć dzień:s1 zapukać drzwi być mieć być czego wiec życie chcieć być mieć być czego wiec życie chcieć być mieć być czego wiec życie chcieć być mieć być
1506,1506,zmysły czule drażnisz ciepłem słów dotykasz wzrokiem przyjaznym mówisz kochasz źle spoglądam siebie drżę liść czas muszę iść myślami obecny choć wiem miejsca twoich oczach widzę mej zdrady wstydzę kara grzech stałem krawędzi szczęścia kocham całego serca łzy połykam gorzkie wiem kara grzech źle spoglądam siebie drżę liść czas muszę iść myślami obecny choć wiem miejsca twoich oczach widzę mej zdrady wstydzę kara grzech myślami obecny choć wiem miejsca twoich oczach widzę mej zdrady wstydzę x myślami obecny choć wiem miejsca twoich oczach widzę mej zdrady wstydzę kara grzech,krzysztof_krawczyk-kara_za_grzech,zmysł czule drażnić ciepło:s słowo dotykać:v1 wzrok przyjazny mówić kochać źle spoglądać siebie drżeć liść czas:v musza iścić myśl obecny:a choć:c wiedzieć miejsce twój:a oko:s2 widzieć mój:a zdrada wstydzić kary:a grzech stać:v3 krawędź szczęście kochać cały serce łza połykać gorzki wiedzieć kary:a grzech źle spoglądać siebie drżeć liść czas:v musza iścić myśl obecny:a choć:c wiedzieć miejsce twój:a oko:s2 widzieć mój:a zdrada wstydzić kary:a grzech myśl obecny:a choć:c wiedzieć miejsce twój:a oko:s2 widzieć mój:a zdrada wstydzić X myśl obecny:a choć:c wiedzieć miejsce twój:a oko:s2 widzieć mój:a zdrada wstydzić kary:a grzech
1507,1507,pierwszy niepewny zrobiłem swój krok matka mówiła dobro zło bólu płakałem wiedząc świat łzy płacz wreszcie poznałem czerń biel szkole uczyli mnóż dziel dumny wierzyłem wiem bałem łez ojciec rzekł prawdziwy mężczyzna płacze prawdziwy mężczyzna wie łzy prawdziwy mężczyzna zna rozpaczy mężczyzna łzy śmieszne wstyd lata minęły zmienił świat prysły złudzenia wart choć wygraną chciałem wciąż dać bliski łez myślałem prawdziwy mężczyzna płacze prawdziwy mężczyzna wie łzy prawdziwy mężczyzna zna rozpaczy mężczyzna łzy śmieszne wstyd wreszcie miotany znalazłem swój dom mogłem uwierzyć szczęśliwym dniom odeszłaś mówiąc kryłem łez choć wstyd x prawdziwy mężczyzna płacze prawdziwy mężczyzna wie łzy prawdziwy mężczyzna zna rozpaczy mężczyzna łzy śmieszne wstyd,krzysztof_krawczyk-mezczyzna_i_lzy,pierwszy:a niepewny:a1 zrobić swój krok matka mówić dobro zło ból płakać wiedzieć świat łza płacz wreszcie poznać czerń biel:s1 szkoła uczyć mnożyć dzielić dumny wierzyć wiedzieć bać łza ojciec rzec:v1 prawdziwy mężczyzna płakać prawdziwy mężczyzna wiedzieć łza prawdziwy mężczyzna znać:v rozpacz mężczyzna łza śmieszny wstyd:v latać minąć zmienić świat prysnąć złudzenie wart:a choć:c wygrany chcieć wciąż dać bliski łza myśleć prawdziwy mężczyzna płakać prawdziwy mężczyzna wiedzieć łza prawdziwy mężczyzna znać:v rozpacz mężczyzna łza śmieszny wstyd:v wreszcie miotać znaleźć swój dom móc uwierzyć szczęśliwy dzień:s1 odejść mówić kryć łza choć:c wstyd:v X prawdziwy mężczyzna płakać prawdziwy mężczyzna wiedzieć łza prawdziwy mężczyzna znać:v rozpacz mężczyzna łza śmieszny wstyd:v
1508,1508,twych przenajsłodszych pieszczot przenigdy zapomnę twych ust gorących ni słów miłością tchnących pamiętam oczy dzikie rozkoszy nieprzytomne rozwarte ogromne minęło wspomnień ślad choć długie chwile kobiet tyle szło znam żadnej wracam myślą kochanek mych choć miałbym sto twych przenajsłodszych pieszczot przenigdy zapomnę twych ust gorących ni słów miłością tchnących pamiętam oczy dzikie rozkoszy nieprzytomne rozwarte ogromne minęło wspomnień ślad choć długie chwile kobiet tyle szło znam żadnej wracam myślą kochanek mych choć miałbym sto twych przenajsłodszych pieszczot przenigdy zapomnę twych ust gorących ni słów miłością tchnących pamiętam oczy dzikie rozkoszy nieprzytomne rozwarte ogromne,krzysztof_krawczyk-pamietam_twoje_oczy,twój:a przenajsłodszy pieszczota przenigdy zapomnieć twój:a usta gorący ni:s słowo miłość tchnąć pamiętać oczyć dziki:a rozkosz nieprzytomny:a1 rozwarty ogromny minąć wspomnienie ślad choć:c długi chwila kobieta tyli iść znać:v żaden wracać:v1 myśl kochanek mój:a choć:c mieć sto twój:a przenajsłodszy pieszczota przenigdy zapomnieć twój:a usta gorący ni:s słowo miłość tchnąć pamiętać oczyć dziki:a rozkosz nieprzytomny:a1 rozwarty ogromny minąć wspomnienie ślad choć:c długi chwila kobieta tyli iść znać:v żaden wracać:v1 myśl kochanek mój:a choć:c mieć sto twój:a przenajsłodszy pieszczota przenigdy zapomnieć twój:a usta gorący ni:s słowo miłość tchnąć pamiętać oczyć dziki:a rozkosz nieprzytomny:a1 rozwarty ogromny
1509,1509,wiem glupcow stu kocha wybacz umiem klamac potrafie chwalic twych wad chociaz wiem wiem pragniesz zebym kochal wiem glupcow stu kocha stu kocha chce glupcem zakochanym jakich stu chce kochac dotad nikt rzuc glupcow stu wiem glupcow stu kocha wiem glupcow stu kocha chce glupcem zakochanym jakich stu chce kochac dotad nikt rzuc wiec glupcow stu wiem glupcow stu kocha wiem glupcow stu kocha wiem glupcow stu kocha wiem glupcow stu kocha,krzysztof_krawczyk-glupcow_stu_kocha_cie,wiedzieć glupcow sto kochać wybaczyć umieć klamac potrafie chwalic twój:a wad chociaz wiedzieć wiedzieć pragnąć zebym kochal wiedzieć glupcow sto kochać sto kochać chcieć glupcem zakochany:a jaki sto chcieć kochac dotad nikt rzuc glupcow sto wiedzieć glupcow sto kochać wiedzieć glupcow sto kochać chcieć glupcem zakochany:a jaki sto chcieć kochac dotad nikt rzuc wiec glupcow sto wiedzieć glupcow sto kochać wiedzieć glupcow sto kochać wiedzieć glupcow sto kochać wiedzieć glupcow sto kochać
