,id,text,author_title,stemmed_text
3100,3100,podróży podróży podróży podróży walizki pełne snów puste powróży powróży powie dom dom tyle nadziei tęsknoty tyle sercu począć wie mieście snów księgach słów tyle sercu noszę podróży podróży zgubiłam drogę wiem zrobiłam błąd powróży powróży zgadnie przyszłość pustych rąk siła dźwignę skałę białych gór począć wie mieście snów księgach słów tyle sercu noszę tyle dobrej siły tęsknoty nadziei tęsknoty sercu noszę tęsknoty sercu noszę pożaru sercu noszę pożaru podróży podróży podróży wypiłam dzbanek dna powróży powróży powie potrwa świat tyle świata pożarów tyle sercu począć wie mieście snów księgach słów tyle sercu noszę podróży podróży podróży podróży,maryla_rodowicz-ja_z_podrozy,podróż podróż podróż podróż walizka pełny sen:s1 pusty powróżyć powróżyć powiedzieć dom dom tyli nadzieja tęsknota tyli serce począć wiedzieć miesić sen:s1 księga słowo tyli serce nosza podróż podróż zgubić droga wiedzieć zrobić błąd powróżyć powróżyć zgadnąć przyszłość pusty ręka siła:d dźwignąć skała biały:a góra począć wiedzieć miesić sen:s1 księga słowo tyli serce nosza tyli dobry:a siła:s tęsknota nadzieja tęsknota serce nosza tęsknota serce nosza pożar serce nosza pożar podróż podróż podróż wypić dzbanek dna powróżyć powróżyć powiedzieć potrwać świat tyli świat pożar tyli serce począć wiedzieć miesić sen:s1 księga słowo tyli serce nosza podróż podróż podróż podróż
3101,3101,czekał dzień wymalował sień biały szal dał żenić chciał ha ha ha ha ha tatusiem pił garnitury szył zacny byłby zięć dom dawał pięć ha ha ha ha ha mandolinie grał złote serce miał latem wianki wił wierny ha ha ha ha ha licho śpi kazimierza drwi cichnie wciąż dobry byłby mąż ha ha ha ha ha ha chciał miał dziewczyn moc chce poślubną noc hoc hoc hoc hoc hoc hoc hoc peszą poważne zamiary długie życie zgięte wpół łoże łoże stół but pary górki pędzę dół łoże łoże stół serdeczny wokół dziewczyn rój każda oczy brylanty ha ha ha ha ha zasłużyłeś ogródek róż rosołów sto pannę swą ha ha ha ha ha lubi szef słuchasz mowy drzew chcesz palić pić pięknie chciałbyś żyć ha ha ha ha ha weź narzeczoną gór zbuduj biały mur domu swego broń hej koń ha ha ha ha ha ha gdybyś chciał tobyś miał dziewczyn moc chcesz poślubną noc hoc hoc hoc hoc hoc hoc hoc peszą poważne zamiary długie życie zgięte wpół łoże łoże stół but pary górki pędzę dół łoże łoże stół mów serca brak kochałabym umiałabym ha ha ha ha ha płonęłam nieraz cygański las poznałam żar upalnych burz ha ha ha ha ha poradzę mija wiosenny śnieg młody wiek ha ha ha ha ha serdeczny zabierz biały strój owieczkę weź swej miłej nieś ha ha ha ha ha gdybyś chciał tobyś miał dziewczyn moc chcesz poślubną noc hoc,maryla_rodowicz-serdeczny_moj,czekać dzień:s1 wymalować sień biały:a szal dać żenić chcieć ha:s ha:s ha:s ha:s ha:s tatuś pić garnitur szyć zacny być zięć dom dawać pięć ha:s ha:s ha:s ha:s ha:s mandolina grać złoty:a serce mieć lato wianki wić:v wierny:a ha:s ha:s ha:s ha:s ha:s licho:d spać Kazimierza drwić cichnąć wciąż dobry:a być mąż:s ha:s ha:s ha:s ha:s ha:s ha:s chcieć mieć dziewczyna moc:s chcieć poślubny noc hoc hoc hoc hoc hoc hoc hoc peszyć poważny zamiar długi życie zgiąć wpół łoże łoże stół but par:s2 górka pędzić dół:s1 łoże łoże stół serdeczny wokół:d dziewczyna rój każdy oczyć brylant ha:s ha:s ha:s ha:s ha:s zasłużyć ogródek róż rosół sto panna swój ha:s ha:s ha:s ha:s ha:s luby:a szef słuchać mowa drzewo chcieć palić picie pięknie chcieć życie ha:s ha:s ha:s ha:s ha:s wziąć narzeczony:a góra zbudować biały:a mur dom swój broń hej koń:s ha:s ha:s ha:s ha:s ha:s ha:s gdyby:c chcieć to:c mieć dziewczyna moc:s chcieć poślubny noc hoc hoc hoc hoc hoc hoc hoc peszyć poważny zamiar długi życie zgiąć wpół łoże łoże stół but par:s2 górka pędzić dół:s1 łoże łoże stół mowa serce brak:v kochać umieć ha:s ha:s ha:s ha:s ha:s płonąć nieraz cygański las poznać żar upalny burza ha:s ha:s ha:s ha:s ha:s poradzić mijać wiosenny śnieg młody:a wiek ha:s ha:s ha:s ha:s ha:s serdeczny zabrać biały:a strój owieczka wziąć swój miły:a nieść ha:s ha:s ha:s ha:s ha:s gdyby:c chcieć to:c mieć dziewczyna moc:s chcieć poślubny noc hoc
3102,3102,jedziemy przyjacielu jedziemy bryczka chwieje szkapa kuleje woźnica śpi żyje przyjacielu czujemy naszą wolnością rybią ością gardle tkwi chwycimy życie grzywę uzdę szyję kark niemożliwe meta start chwycimy życie zębami wciąż niepokorne drży wyciśniemy końca czas darowany kropli ostatniej krwi gramy przyjacielu gramy oczy zmęczone karty zmęczone kiwa stół niebo gwiaździste przyjacielu góra dół chwycimy życie grzywę uzdę szyję kark niemożliwe meta start chwycimy życie zębami wciąż niepokorne drży wyciśniemy końca czas darowany kropli ostatniej krwi zostawimy przyjacielu zostawimy nieoprawione dyplomy pralni kwit dzieci ucałujemy przeprosimy wyszło wstyd chwycimy życie grzywę uzdę szyję kark niemożliwe meta start chwycimy życie zębami wciąż niepokorne drży wyciśniemy końca czas darowany kropli ostatniej krwi,maryla_rodowicz-piosenka_dla_przyjaciela,jechać przyjaciel jechać bryczka chwiać szkapa kuleć woźnica spać żyć przyjaciel czuć:v nasz wolność rybi ość gardło tkwieć chwycić życie grzywa uzda szyć kark niemożliwy:a1 meta start chwycić życie ząb wciąż niepokorny drżeć wycisnąć koniec czas:v darować kropla ostatni:a krew grać przyjaciel grać oczyć zmęczony karty zmęczony kiwać stół niebo gwiaździsty przyjaciel góra dół:s1 chwycić życie grzywa uzda szyć kark niemożliwy:a1 meta start chwycić życie ząb wciąż niepokorny drżeć wycisnąć koniec czas:v darować kropla ostatni:a krew zostawić przyjaciel zostawić oprawić dyplom pralny kwit dziecko ucałować przeprosić wyjść wstyd:v chwycić życie grzywa uzda szyć kark niemożliwy:a1 meta start chwycić życie ząb wciąż niepokorny drżeć wycisnąć koniec czas:v darować kropla ostatni:a krew
3103,3103,twoją muzą ciągle rozśpiewaną twoją muzą zakochaną przyjdź przyjdź przyjdź dam dobrego przyjdź przyjdź dam wspaniałego mówić słowa łagodne śpiewać pieśni cudowne pieścić całować końca gdybyś chciał odejść kiedyś lato gdybyś chciał zasnąć pozwolę przyjdź przyjdź przyjdź dam dobrego przyjdź przyjdź dam wspaniałego kiedyś znikniesz kiedyś wcześnie rano porzuconą oszukaną przyjdź przyjdź przyjdź dam dobrego przyjdź przyjdź dam wspaniałego,maryla_rodowicz-piosenka_zakochanej_muzy,twój:a muza ciągle rozśpiewać twój:a muza zakochany:a przyjść przyjść przyjść dać dobry:a przyjść przyjść dać wspaniały mówić słowo łagodny śpiewać pieśń cudowny pieścić całować koniec gdyby:c chcieć odejście kiedy:c lato gdyby:c chcieć zasnąć pozwolić przyjść przyjść przyjść dać dobry:a przyjść przyjść dać wspaniały kiedy:c zniknąć kiedy:c wcześnie rano:d porzucić oszukany przyjść przyjść przyjść dać dobry:a przyjść przyjść dać wspaniały
3104,3104,the worst of all is envy when you have it your mind you can hang your neighbors they got something you didn t find and your envy it s your livin slowly day day it s frightenin anybody envies when somebody has some more it s so plain and easy as hard knock your door and your envy it s your feelings slowly night night this situation makes me run and hide you can envy me can envy you but both must sail this old boat can envy you you can envy me until the end have float you can envy me can envy you ant it all comes next none don t you know the game is always all the same forget all your envy life is fun somebody s living while somebody tries die don t want us crash down when the others learn fly and our envy is all useless can let it be the world is for the ones like you and me you can envy me can envy you but both must sail this old boat can envy you you can envy me until the end have float you can envy me can envy you ant it all comes next none don t you know the game is always all the same forget all your envy life is fun,maryla_rodowicz-envy,the worst of all IS envy when you have Ita your Minda:s3 you can hanga your neighbors they got something you didn tona find Anda your envy Ita sekunda your livin slowly day day Ita sekunda frightenin anybody envies when somebody Has:s1 some more Ita sekunda Księga_Sofoniasza plain Anda easy as:s1 hard knock your door Anda your envy Ita sekunda your feelings slowly night night this situation makes mój:a run Anda hide you can envy mój:a can envy you but both must sail this old boat can envy you you can envy mój:a until the end have float you can envy mój:a can envy you anta Ita all comes next none don:b1 tona you know the game IS always all the sam:a forget all your envy life IS fun somebody sekunda living while somebody tries die don:b1 tona wanta US crash Down when the others learn fly Anda our envy IS all useless can let Ita be:a the world IS for the ones like you Anda mój:a you can envy mój:a can envy you but both must sail this old boat can envy you you can envy mój:a until the end have float you can envy mój:a can envy you anta Ita all comes next none don:b1 tona you know the game IS always all the sam:a forget all your envy life IS fun
3105,3105,całej połaci deszcz przeróżnej postaci deszcz siostry braci deszcz naszą równinę deszcz każdą mieścinę deszcz tłoczek kinem deszcz ładną dziewczynę deszcz pociąg jasła deszcz wzmiankę zgasła deszcz napis brak masła deszcz starte hasła deszcz flaszki wódki deszcz kioski budki deszcz dzionek krótki deszcz puste ogródki deszcz sinej mgle deszcz kocham stale deszcz żale wcale deszcz różne dalej deszcz,maryla_rodowicz-deszcz,cały połać deszcz przeróżny postać:s deszcz siostra bracić deszcz nasz równina deszcz każdy mieścina deszcz tłoczek kino deszcz ładny dziewczyna deszcz pociąg jasła deszcz wzmianka zgasły:a1 deszcz napis brak:v masło deszcz zetrzeć hasło deszcz flaszka wódka deszcz kiosk budka deszcz dzionek krótki deszcz pusty ogródka deszcz siny mgła deszcz kochać stale deszcz żal:s wcale deszcz różny daleko deszcz
3106,3106,eins zwei eins zwei drei heut singt der wind auf allen feldern die bäume rauschen in den wäldern sind vergnügt wie man gesehen hat schufen eine kleine weise und summten leise kreise doch dann trug der wind bis in die nächste stadt fiel in eine stille gasse dort traf eine mädchenklasse und stellte sich ihr vor da sang man chor das lied sprang in die ohren und ging nicht mehr verloren denn jedes mädchen nahm es mit nach haus dieses kleine lied fängt alle alle menschen die es hören und es zwingt froh zu lächeln so wie wir und zieht das lied auch weiter bleibt es doch dein begleiter für heut und alle zeit klingt es in dir ein junge sah ein hübsches mädchen und folgte ihr durch s ganze städtchen und irgendwann sprach er dann doch die kleine an konnt sich nicht entscheiden da sprach das lied zu beiden nun tanzten tief in die nacht hinein dieses kleine lied fängt alle alle menschen die es hören und es zwingt froh zu lächeln so wie wir und zieht das lied auch weiter bleibt es doch dein begleiter für heut und alle zeit klingt es in dir so sangen es bald alle leute weil keiner dieses lied bereute denn überall blieb auch ein stück vom glück zurück auch du musst es probieren dann wirst du selber spüren ein kleines lied zur rechten zeit das tut so gut dieses kleine lied fängt alle alle menschen die es hören und es zwingt froh zu lächeln so wie wir und zieht das lied auch weiter bleibt es doch dein begleiter für heut und alle zeit klingt es in dir der wind pfeift auf den feldern es rauscht in allen wäldern die kinder singen dieses lied chor dir vor es spielen die orchester von neujahr bis silvester und bald singst du es auch,maryla_rodowicz-es_zieht_ein_lied_durchs_land,eins zwei eins zwei Dreja:s1 heut singt dera winda auf allen feldern die bäume rauschen in dna wäldern sind vergnügt wiedzieć man gesehen Hat:s1 schufen eine kleine weise Undy summten leise kreise doch dann trug dera winda bis:s1 in die nächste stadt fiel in eine stille gasse dort traf:s eine mädchenklasse Undy stellte si:a ihr vor dać sang man chor das lied sprang in die ohren Undy ging nicht mehr verloren denn jedes mädchen nahm es:s1 mit nach Haus:s1 dieses kleine lied fängt alle alle menschen die es:s1 hören Undy es:s1 zwingt froh zu lächeln Księga_Sofoniasza wiedzieć wir Undy zieht das lied auch weiter bleibt es:s1 doch dein begleiter für heut Undy alle zeit klingt es:s1 in dir ein junge sah ein hübsches mädchen Undy folgte ihr durch sekunda ganze städtchen Undy irgendwann sprach er dann doch die kleine an konnt si:a nicht entscheiden dać sprach das lied zu beiden Nuna tanzten tief in die nacht hinein dieses kleine lied fängt alle alle menschen die es:s1 hören Undy es:s1 zwingt froh zu lächeln Księga_Sofoniasza wiedzieć wir Undy zieht das lied auch weiter bleibt es:s1 doch dein begleiter für heut Undy alle zeit klingt es:s1 in dir Księga_Sofoniasza sangen es:s1 Bald:s1 alle leute weil keiner dieses lied bereute denn überall blieb auch ein stück vom glück zurück auch du musst es:s1 probieren dann wirst du selber spüren ein kleines lied zur rechten zeit das tuta Księga_Sofoniasza Gut:s2 dieses kleine lied fängt alle alle menschen die es:s1 hören Undy es:s1 zwingt froh zu lächeln Księga_Sofoniasza wiedzieć wir Undy zieht das lied auch weiter bleibt es:s1 doch dein begleiter für heut Undy alle zeit klingt es:s1 in dir dera winda pfeift auf dna feldern es:s1 rauscht in allen wäldern die Kinder:s1 singen dieses lied chor dir vor es:s1 spielen die orchester von neujahr bis:s1 silvester Undy Bald:s1 singst du es:s1 auch
3107,3107,stacyjkach kończy świat zawiadowcy brat semafory pozdrawiają komu drogę temu czas małych portach pusto rok kapitanów spotyka krok ciepłe bary zapraszają morzu wypić czas górami chwilę stąd morzami chwilę stąd lasami chwilę stąd szukamy szczęścia pociągi pełno wolnych miejsc okręty chcą zabrać rejs zabierajmy drogi pełne gwiazd komu drogę temu czas górami chwilę stąd morzami chwilę stąd lasami chwilę stąd szukamy szczęścia kalendarze pełne wolnych dat polne drogi wzdłuż świat wyruszamy oknach raz raz dni zapalają mija czas x górami chwilę stąd morzami chwilę stąd lasami chwilę stąd szukamy szczęścia szukamy szczęścia szukamy szczęścia szukamy szczęścia,maryla_rodowicz-za_gorami,stacyjka kończyć świat zawiadowca brat semafor pozdrawiać kto droga ten czas:v mały:a port pusto rok:s1 kapitan:s1 spotykać krok ciepły bary zapraszać morze wypicie czas:v góra chwila stąd morze chwila stąd lasa chwila stąd szukać szczęście pociąg pełno:d wolny:a1 miejsce okręt chcieć zabrać rejs zabierać drogi:a pełny gwiazda kto droga ten czas:v góra chwila stąd morze chwila stąd lasa chwila stąd szukać szczęście kalendarz pełny wolny:a1 data polny drogi:a wzdłuż:d świat wyruszać:v1 okno raz:s1 raz:s1 dzień:s1 zapalać mijać czas:v X góra chwila stąd morze chwila stąd lasa chwila stąd szukać szczęście szukać szczęście szukać szczęście szukać szczęście
3108,3108,x napoleon nr cesarzem chęć napoleon napoleon napoleon cesarzem miał chęć napoleon napoleon napoleon napoleon napoleon cesarzem miał chęć cesarzem miał chęć napoleon cesarzem miał chęć napoleon cesarzem miał chęć cesarzem miał chęć cesarzem miał chęć,maryla_rodowicz-napoleon_nr_5,X napoleon nr cesarz chęć napoleon napoleon napoleon cesarz mieć chęć napoleon napoleon napoleon napoleon napoleon cesarz mieć chęć cesarz mieć chęć napoleon cesarz mieć chęć napoleon cesarz mieć chęć cesarz mieć chęć cesarz mieć chęć
3109,3109,niunia kuma lolo nieczuła niuans głucha wprost gotuje rosoły podtyka nos namiętna cegła skóra kość hej wenus mars razie dały pojmiesz bracie przyczyny waśni hej wenus mars kolejną stoczyły bitwę zrozumiesz bracie zrozumiesz raczej johny pijany przyłazi noc tarza małej dyszy nos ne mecie pierwszy sekundy trwa mała wymięka wnet powie pas hej wenus mars razie dały pojmiesz bracie przyczyny waśni,maryla_rodowicz-venus_i_mars,niunia:s1 kumać:v1 Lolo:s2 nieczuły niuans głuchy wprost:d gotować rosół podtykać nos namiętny cegła skóra kość hej wenus mars:s1 raz:s1 dać pojąć bracia przyczyna waśnić hej wenus mars:s1 kolejny stoczyć bitwa zrozumieć bracia zrozumieć raczy Johna:s1 pijany:a przyłazić noc tarzać mały:a dyszeć nos Księga_Nehemiasza meta pierwszy:a sekunda trwać mały:a wymiękać wnet powiedzieć pas:s1 hej wenus mars:s1 raz:s1 dać pojąć bracia przyczyna waśnić
